Rllm_org,Rllm_new,Ra,Rb-expert,Rb-hsteacher,Rb-student,Rc,Rd,Re,Rf,Rh
37.86175000000003,44.421371785798556,58.13861935028251,41.53906554185596,50.76815677966104,47.169336832061106,52.33730701754388,57.889387275474235,50.77488955823296,52.322614801148035,48.439506286982265
40.17450000000002,56.260648496240634,57.14082352941179,56.29976535433073,55.252718894009234,48.32931372549024,52.63330629330258,63.11260873721443,60.99703781512605,55.06109010989013,54.338477611940306
52.473242619926225,58.204586633808646,55.964629080118726,55.18667225201074,59.73025266065483,51.74054404145082,53.55502852943724,52.21333333333337,59.616000000000014,64.23798408488068,58.53976251604621
51.30481481481485,48.42869694960214,55.40876218323589,53.61351549529607,58.516135072314086,62.381097490347514,53.88391984732826,59.79976600985222,73.15954672897199,53.48411764705884,55.34361111111113
40.60326923076926,46.90491489361705,37.24825822423634,48.96677595628415,39.24251586859691,42.405479452054806,49.46483193277311,49.373584879534775,50.713472400513496,46.291492857142885,46.56539393939394
34.79234297520662,42.230228675136146,44.657299270073025,42.04855731865288,44.79953143303399,44.811196702500325,42.41306691985963,48.09775219971354,50.849457364341106,37.65877346278319,42.34200000000001
53.010732394366215,55.81277419354842,59.60605021921086,57.46149540517965,59.288118932038856,59.00166240409209,55.0901744765703,62.77965222696767,57.33037037037039,65.83129117259554,60.96677814569537
61.71575757575758,58.63901228523102,63.235137149672056,51.36387069467227,49.681759367418465,51.895891195418756,52.67427323585943,63.28870097140765,62.71366666666671,62.28079545454548,64.35895140363297
40.40519607843137,56.98574139280126,47.46705014058108,45.500524590163934,48.620019157088166,48.95666537353139,42.4191304347826,53.45550578034684,44.62731343943415,41.0213555801717,54.9339411764706
59.309722222222234,56.93845627490791,63.58490744845935,59.438983739837425,58.44500000000005,60.51016835016836,56.64473372781066,65.31561287862282,57.11863355991946,63.23366551193226,66.63310661764707
62.335375,58.11446969696971,63.41911764705884,64.86892551892552,68.88941176470591,61.642142857142886,61.0397096454123,65.66234756097563,62.87212111990263,59.59523255813957,67.1679725746508
70.16211911693354,61.51800935623518,72.91669565217393,63.114684853420215,59.323380084151495,59.49772500000003,59.62531014201139,69.10745601089798,73.50520074696547,67.29866279069769,67.34716237113403
38.100216450216465,39.298449920508745,43.90944444444446,49.240686617849974,52.035168831168846,53.54853448275864,53.31537490532696,53.932000000000016,51.43025486561635,47.280308383233546,48.65187958883996
55.31785714285715,60.83160000000001,56.60529850746272,49.63840788521824,53.24454234122044,54.19405198938995,55.96463665803108,54.5201167728238,56.496410256410286,59.55234632683661,62.07733040752353
42.753234103357954,56.12350000000001,54.30304075235111,53.55677419354839,47.19576923076923,57.036960433910224,50.48181265206813,58.1504586129754,54.45112847222225,53.84473836858007,58.00113913043481
55.28578461538464,66.31317295842254,75.81091955116015,69.67515572551521,69.69342239185752,70.53756411753261,65.68082692307695,70.05329346904156,69.7832463768116,70.37523724489799,69.22653781512606
54.80549657534249,62.58772727272729,69.54555053642014,61.39276879982765,54.05217213630081,54.81894138834315,63.29983547139973,65.55767143381007,67.90827009383926,68.18356944178018,72.19458151260504
63.442701863354046,72.67852546125464,59.56019446275545,62.54627327678659,62.855237615207386,70.34814519926373,68.4136666666667,70.66598684210527,74.6953912188143,73.59528893587034,78.47626110731375
67.50281010848545,74.08390038290516,69.27944389520515,67.46792083782537,61.32773201251305,71.2510654498954,63.8506611570248,60.850171804193025,68.33864503816795,62.14946003401363,68.86504357592095
70.70155737704921,53.63493382352942,67.56794900221732,55.71771460737409,60.76302325581398,62.69756177474403,58.57551554792107,53.61276018099548,56.94708333333335,63.157457627118674,58.98113436482086
51.46686229086231,56.78125339366517,52.064090909090936,53.512605128205166,55.843321008403365,55.61310810810812,57.92950025303645,62.487378094878096,68.22454545454549,55.83385490753915,65.15606132075473
57.03902040816328,62.32069450157687,54.16564048865621,58.48818849449205,67.91771018003637,53.34005847953219,65.4113958506224,62.62511146496817,64.78630727593156,69.11703845066441,64.50442121478875
54.06902964513998,64.65,61.21048906048907,53.42087155963304,61.78793417366947,49.60560611263739,56.282454545454584,62.410147058823554,66.29077608455208,65.22500000000002,63.93173893169653
50.412983870967764,71.07540094339626,54.81993197278916,47.374032258064545,51.58775411596281,55.20187898290115,55.94700404858301,58.903150257318856,56.31290823757891,52.097500000000025,60.88308326787117
57.12868498225038,63.23370201755537,58.79602664576804,62.48731009015921,61.2967306606437,48.25458523489934,64.3154561923584,58.52987991266377,48.25463562753038,52.684932659932656,63.47997402597403
52.30166666666668,50.12259615384619,54.517820996978855,46.89923628603415,48.45823763955346,52.33438452851499,55.989605633802825,63.625896624472574,63.19356870937793,55.60124968152866,49.74120521892971
56.60818077803205,54.77138592750535,53.1357142857143,42.91520000000003,52.05172410338611,55.39829545454549,47.16025609756102,56.201703449283855,64.04110330578516,51.38407046476763,60.317599660729456
71.99806544202069,53.286732297063935,70.59222222222223,58.26377989657402,68.31025609756101,60.63598837209307,61.79143184104629,64.11666666666667,64.01979950299338,64.77710103092784,64.07686206896551
53.00459136822775,56.02751364190797,56.133970588235314,57.483552779562984,61.56492364746947,54.74821324245377,51.31634173888992,60.51709302325585,52.30539426523299,58.61609677419358,61.9482142857143
68.06485260210806,56.94556872037916,71.60305815818353,63.834054054054064,63.00627383863085,72.5621746535797,66.53986604702024,67.87122084548106,71.20382752799007,70.34824324324327,63.68398989898992
54.86778074866314,60.3581520994002,71.17212893553226,68.21644836343116,64.24976395878267,56.55025485436897,72.15630601485742,76.78486778846155,59.890420044215205,67.73474285714286,73.13822010869568
59.2946,66.21040659340662,53.653771335047935,59.54620062101088,61.81621622401849,58.69400000000002,54.62422077922082,63.16202279202281,67.70300512054621,56.94861751152075,59.44087925771211
45.94008620689658,64.58150793650795,53.215528644620406,57.962114931700455,64.96789346246975,62.575919703872444,63.842054568003306,67.95428156242735,54.764636363636384,61.17570652173916,62.15652066929135
53.77724696356276,67.99983777089784,61.18555555555557,60.02244632768361,58.16123217468808,62.17462197938879,62.066716247139624,63.33676470588237,67.52883402633404,68.94441252587993,58.85894409937893
44.21666666666667,52.53541761455966,55.27520852303772,54.92642946317105,48.328346420323356,56.01810606060607,58.41399161864854,55.562946859903406,60.11051112288138,57.579714362272256,57.223685756240826
59.83103938087777,50.393207887700555,48.47430882770368,58.282307021912374,55.16250000000002,50.03202500000003,61.04953307332295,62.59296925566346,61.37128744881099,59.92350000000002,63.21568352059927
56.32365217391305,57.5974061032864,65.23728991354469,54.281060606060635,54.34185064935065,68.37316326530613,67.34417137476461,61.129043773905664,69.52734926585443,65.49059183890904,74.41064476885646
53.10265009208106,67.5471125011938,70.4327768924303,72.88398004434592,61.46775000000001,66.6282294455067,72.0590765765766,73.76116319444445,64.99180772916003,75.9598557692308,67.99872860635699
56.75750000000002,64.49689315642462,53.86673433092116,55.8870664983165,51.63528738281852,53.44993259318002,53.74839735207584,59.60247706422021,60.67029486366522,52.49000000000004,57.88909090909095
45.48507905138342,60.07279485875446,50.16987043275461,43.29250455373409,54.19748081264109,48.40785240464348,58.16930363036306,45.591632231404986,61.2469506462985,55.908045937438544,66.65006512937865
68.91514619883044,65.86134923764459,66.74834538375976,72.30060092240913,72.9474015172606,71.00842885375495,68.4097143498998,69.20907142857145,67.48538444978652,69.04846153846157,70.8351200657895
63.067741935483895,64.39536186348863,74.39457649292018,80.56884951456313,63.95590909090913,66.55460703272232,69.20587412587415,70.22934487083022,69.00862122030237,70.32713041431265,59.3166064757161
54.04480960899568,64.28955152242389,70.62761601455873,62.91479395085065,60.841487820934816,72.42089317288803,62.713489897343976,69.09519607843139,69.08314903846154,67.75383812949643,60.73825161290327
65.66049539170507,48.092855093256816,63.70173076923081,68.91393220338983,67.65538114387847,66.77861379310349,54.26454768674077,59.47470968908172,62.32000000000002,72.32761349306433,56.19052836676218
67.34219213649853,61.66689741976086,66.7716110890565,70.61365973072216,76.47806581059392,66.77891304347828,69.58456521739132,63.663804120633046,67.46500000000002,74.87386956521742,63.738859649122844
36.635551948051955,59.32481981981982,58.89580024754835,57.34237688098494,60.8728497229917,56.380128205128216,60.15197200197275,54.35021739130437,57.53434817170114,58.17446428571429,60.05898878386009
61.04145833333337,68.91109089384538,65.96793360323889,67.13175823562258,57.86388030888034,61.41022595990489,56.598959980724175,76.08930145941017,56.33787886802435,56.11778294123346,65.3022595756407
37.18874448123623,59.655515661085474,54.779429674099504,52.51405449464369,52.01035469107555,56.428192731992226,47.43716952235093,51.73800000000003,42.50772385509231,56.31616279069769,51.994230769230796
51.97098321554773,56.047000000000025,63.14645833333336,62.53787967289722,65.58649268292685,57.12599370503597,65.06381361881364,58.989792716204875,59.97363809854269,68.71736842105264,60.01581677704198
54.32045350172217,60.04767134831462,66.32959411466264,61.130897262130674,66.79531557614362,60.83009090909093,64.54550802139039,60.220872483221484,61.92990558912388,57.19154753643306,60.70751976284586
68.09534696073159,66.75448622955405,68.3634167936878,60.94396133490153,70.69871475371477,63.9902786377709,72.2958717948718,64.26766519114689,72.88612036583375,83.34201747447146,73.4914575908767
44.76821782178217,62.15140937885295,61.05476076555024,57.150891891891916,51.61629411764707,54.20352363488186,59.75581649577808,67.98317721751934,58.35127288000709,56.49329545454546,58.24260315533982
57.862790156302,58.62328199052135,65.88959703947371,67.72488185085356,59.14482678446876,59.88357142857143,58.94754265501459,65.72985019759214,75.78272660964129,57.77738895558224,75.09949108290489
36.965769628099196,60.45255681818185,64.97652800324678,64.47115384615387,51.654444444444465,57.9925674418605,56.405283578193774,57.31037634408605,58.62558159843513,52.00110595944611,64.03911764705884
57.89325916230368,47.40123096446703,52.704500000000024,57.555421836228305,56.50062283737023,42.37867103235749,50.64738402810801,55.607256326148075,56.15772260273974,51.53768292682929,55.05291525423729
42.71400000000003,69.13968436154951,52.482082447938836,56.473380695273306,52.997121578099865,56.62334914611009,55.91308544569418,60.440000000000026,69.52719602977668,65.39400000000003,58.41293478260869
59.50201173020528,52.87169198448609,63.97586755852845,58.92060540540541,46.91441704825644,61.870822368421074,54.29090000000002,65.03970224719103,66.97007726819544,61.189067447045744,56.14672389127327
51.38803071364049,43.53315360915494,52.4522332247557,49.75093750000002,55.14021555763827,47.83332247557004,54.38704279638495,53.39403225806453,53.889604072398214,54.01338461538464,55.08255276925854
38.49450657894741,51.06653752958414,51.390169291338594,47.79403846153849,52.938529411764705,41.50808568904597,53.87727806122453,48.93115942028987,57.31771222155331,56.30598417721521,47.08422222222225
52.54184210526316,57.1373228699552,55.69975874125876,56.37022339357432,58.48843079922028,47.72439189189191,60.809720242337846,58.56132183908048,57.04888932496078,57.47833303249098,61.59910062893081
43.89458920187795,51.84585745073892,49.45802190721653,58.089163357400736,50.37319366754622,45.43341689373301,48.34217133620692,54.153067226890755,57.379919354838734,56.37392664732701,54.11258985555929
65.53525869759147,64.58317370679919,61.41874667485166,59.67630922693269,69.55146291208793,71.05910893126631,69.93095057514854,66.56415513833994,68.97736082708477,67.89891891891894,67.20652821316615
57.10015675241158,68.39619282868529,60.92534798077523,69.252280191584,56.38931866421399,60.38561393379524,63.66704844419198,58.59473684210528,56.955619607843175,58.294451410658326,51.71228813559324
