Rllm_org,Rllm_new,Ra,Rb-expert,Rb-hsteacher,Rb-student,Rc,Rd,Re,Rf,Rh
14.436144444444444,10.925505719857004,11.712256984155893,12.199404619225968,11.871624011877268,11.603378787878789,12.195301222280428,11.4101038647343,11.5873093220339,11.817213997856378,11.267718460247536
13.535117868338558,11.987897575757577,14.226041186488787,13.913763346613546,13.065509523809524,12.969680000000002,13.534524886115443,12.582257928802589,12.830156124721604,13.369382458628843,11.956755805243446
12.101559710144928,11.414184507042254,11.196100737752161,10.967057575757575,11.481345758496822,10.872694968332162,11.211662806026366,11.131615002124947,9.998490190565448,10.929858363520138,9.931180152937088
12.117850349907918,10.61639435583994,10.733104917472966,10.76259660014782,11.487783333333333,11.049921928434856,11.190404214929215,10.879969097222222,11.135707920792079,11.811736137820514,9.972559151842173
12.30514827586207,11.359363240223464,11.622624714828898,11.953847264309765,11.368653096665131,11.33567946074544,11.643062275253351,11.169087505460901,11.589670640456564,11.573722222222223,11.51525844155844
11.717558596837945,10.495034671043506,12.22858561803576,12.635276320582877,12.390976001289907,12.544939137645107,10.974809702970298,12.067158953168045,11.873539952996476,11.97453045445603,10.384505562400985
10.707083625730995,10.84174374342797,10.061938793103447,9.901861909929464,9.71300679287305,9.319628557312253,10.214010665652864,10.333612142857143,9.401376767966703,10.615525641025641,8.993402631578949
10.138563082437276,9.896446045503792,10.088319741432382,9.359613009708738,10.133066233766234,10.605845965393183,9.491990739563466,10.291082412841735,9.974140518358531,9.98426647834275,9.341859236197593
12.443867646307181,10.562258279586022,10.482906412756186,10.505166681069404,11.59477142857143,9.944614813359529,10.789686540655044,9.833496078431374,10.233102564102564,10.422318896882494,9.935004989247313
11.035230952380953,11.012763988522238,10.919005982905983,10.823248926553672,11.026383681858803,10.588483724137932,11.753583794262084,10.529727881417209,10.515151116718064,10.171952711223204,10.43679565616046
10.41827855023315,10.16883437022386,10.840848577477836,9.926228274173807,9.558649262401591,10.570059627329194,10.929855258085244,11.024220633024783,10.194662126245849,9.809956521739132,10.030194298245615
12.384077489177491,11.027280780780782,11.129847767304579,11.871659021127831,11.449282113177683,11.588537577365162,12.302984783186009,11.234191511387163,11.610208638049816,11.485604761904762,10.489447968397291
10.376724691358024,10.86103635753815,11.254422493927127,10.30390303740927,11.325390822690823,11.10111787291879,10.617793899634197,10.613829157798722,10.702100264480297,10.614648165359668,10.29403722788647
12.521626710816777,12.512615357967668,10.371199828473413,11.492673637633908,10.478490770404271,11.166761258922778,10.922762314540059,11.117566666666667,11.416804306220095,10.060018715393134,10.127305372405374
11.926467208480567,11.038841052631579,11.399122023809525,11.62921464174455,11.315727609756099,11.617052997601917,12.697669556569556,11.655933921074729,11.272460027758502,11.638359649122808,10.467113118889941
12.749776463834673,10.419502696629213,11.185402080162355,10.854859826511252,12.189140648523452,11.330641414141414,11.32352816399287,10.971359708400833,10.99680056107035,11.760587855655794,10.226868906455863
12.02881249775865,11.31367343771844,11.584853017125438,11.953087395863962,11.334625681525683,11.670850877192983,12.57517452991453,11.61208522334004,10.595298644455333,11.298122148712785,11.242235043953434
12.716167043847243,11.079962709918796,12.246424137931035,11.48501323037323,11.548143333333334,11.1074321597392,11.722916370842668,10.932052300331248,11.117588495888231,11.543621212121213,10.71374077669903
10.826170103092783,10.707526269465133,10.310577875243665,10.633983701707098,11.302293164380377,11.28601904761905,10.9213981065335,10.371540566124438,10.47353802135137,11.315138575430172,10.003408868894603
12.673187603305786,10.72579494949495,11.164444805194805,11.121741452991454,11.86612962962963,11.911698180878552,11.090306189872475,10.83749692780338,11.63933453961157,11.876557171117705,10.706203641456582
11.918840164547495,10.987082451051489,12.040025952380953,11.93389020979021,12.326291385276221,12.223353620955317,11.533419997886618,11.075218775382693,11.118194716242662,11.791593612078978,10.176483389830508
11.889522222222222,9.587812769010043,11.34970892477688,10.937313450790946,10.405410064412239,10.71366274509804,11.868411722903026,11.087733954451345,10.181205413105413,11.062895238095237,10.124001871980678
11.991593221617093,11.657363606981253,10.936505297658863,11.125280108108107,12.349675202536105,11.123236842105264,11.95330380952381,10.64232202247191,10.704005483549352,11.57696706800446,10.150428959738402
11.484458446251129,10.191397887323944,10.82904076872964,11.13125925925926,11.182094876601063,11.20792765359991,11.049707761828815,10.654912903225807,10.624726244343893,11.634969743589743,9.856346220458235
11.871184210526316,9.824965817649048,11.912758582677165,11.368863532763534,10.334165468409585,11.53590183745583,10.0911631292517,10.732642634177417,9.964127694160144,10.22046253164557,11.056261111111112
12.195954385964912,11.207648853299167,11.462581118881118,10.734070281124499,11.36278820662768,12.235721621621622,11.332527148174547,11.347019540229887,11.288156245795022,11.562918483754512,10.519447295597484
12.155499061032865,10.60513497536946,11.780202405498281,11.106889602888087,11.804319905013193,11.212613226936552,11.679416666666667,10.995012605042017,10.874106451612903,10.702605180273519,9.819524386966744
10.341101159678859,10.310010142308561,10.931562656026193,11.173869472869551,12.00894175824176,10.897464851145562,10.668591442295538,10.630851333992096,10.774177755055671,10.986735518276898,9.751029153605016
10.635420716582454,9.450240972111553,9.978663060982461,10.234806511574867,10.39018334512523,10.128360464093259,10.60293646534394,10.060649697519661,9.554534509803922,9.824921316614422,9.557529539951574
